#Annotated with Bakta v1.11.3, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2170004	2171029	+	OEJLDF_02309	38.2	9.3	PF02836.23|Glyco_hydro_2_C	PFAM:PF02836.23
contig_1	2171167	2171613	+	OEJLDF_02310	15.9	4.5	PF00085.26|Thioredoxin, PF13905.12|Thioredoxin_8	PFAM:PF00085.26, PFAM:PF13905.12
contig_1	2172485	2172958	+	OEJLDF_02312	17.3	10.1	PF16697.10|Yop-YscD_cpl	PFAM:PF16697.10
contig_1	2175878	2177302	+	OEJLDF_02315	49.7	5.7	PF00905.27|Transpeptidase, PF21922.1|PBP_dimer_2	PFAM:PF00905.27, PFAM:PF21922.1
contig_1	2179576	2180019	+	OEJLDF_02317	16.2	8.6	PF00069.31|Pkinase, PF07714.23|PK_Tyr_Ser-Thr	PFAM:PF00069.31, PFAM:PF07714.23
contig_1	2179962	2181077	+	OEJLDF_02318	38.0	9.1	PF00069.31|Pkinase, PF07714.23|PK_Tyr_Ser-Thr	PFAM:PF00069.31, PFAM:PF07714.23
contig_1	2185550	2185909	-	OEJLDF_02322	12.8	4.4	PF04023.20|FeoA	PFAM:PF04023.20
contig_1	2186206	2188494	-	OEJLDF_02323	80.3	10.3	PF00999.27|Na_H_Exchanger, PF02080.26|TrkA_C	PFAM:PF00999.27, PFAM:PF02080.26
contig_1	2188547	2189644	-	OEJLDF_02324	38.3	4.3		
contig_1	2189641	2190207	-	OEJLDF_02325	18.8	4.1		
contig_1	2190873	2191070	-	OEJLDF_02327	7.2	9.7		
contig_1	2191049	2191351	-	OEJLDF_02328	10.4	4.8	PF00383.29|dCMP_cyt_deam_1	PFAM:PF00383.29
contig_1	2191375	2192103	-	OEJLDF_02329	26.3	4.1		
contig_1	2192876	2193508	-	OEJLDF_02331	22.5	8.9	PF04203.18|Sortase	PFAM:PF04203.18
contig_1	2193592	2193801	-	OEJLDF_02332	7.5	10.1		
contig_1	2193998	2194300	-	OEJLDF_02333	10.1	10.0		
contig_1	2195301	2195573	-	OEJLDF_02334	9.7	6.0	PF00746.26|Gram_pos_anchor, PF17802.7|SpaA	PFAM:PF00746.26, PFAM:PF17802.7
contig_1	2207615	2208415	+	OEJLDF_02343	28.1	4.6	PF03446.21|NAD_binding_2	PFAM:PF03446.21
contig_1	2208770	2209039	+	OEJLDF_02344	9.6	4.6		
contig_1	2208997	2209317	+	OEJLDF_02345	11.4	5.5	PF00190.28|Cupin_1, PF07883.17|Cupin_2	PFAM:PF00190.28, PFAM:PF07883.17
contig_1	2210771	2211526	+	OEJLDF_02347	27.7	5.5	PF13302.13|Acetyltransf_3, PF13480.13|Acetyltransf_6, PF13508.13|Acetyltransf_7, PF13527.13|Acetyltransf_9, PF13673.13|Acetyltransf_10	PFAM:PF13302.13, PFAM:PF13480.13, PFAM:PF13508.13, PFAM:PF13527.13, PFAM:PF13673.13
contig_1	2211523	2211621	+	OEJLDF_02348	3.2	4.1		
contig_1	2213955	2214596	+	OEJLDF_02350	23.7	5.7	PF00300.27|His_Phos_1	PFAM:PF00300.27
contig_1	2215889	2216173	+	OEJLDF_02352	9.9	10.8		
contig_1	2216161	2216868	+	OEJLDF_02353	25.2	10.0		
contig_1	2220197	2221336	+	OEJLDF_02359	39.9	5.8	PF01656.29|CbiA, PF02374.21|ArsA_ATPase, PF13614.12|AAA_31	PFAM:PF01656.29, PFAM:PF02374.21, PFAM:PF13614.12
contig_1	2221970	2222851	-	OEJLDF_02361	29.8	4.9	PF00933.27|Glyco_hydro_3	PFAM:PF00933.27
contig_1	2222975	2224771	-	OEJLDF_02362	62.8	5.8	PF00070.33|Pyr_redox, PF02852.28|Pyr_redox_dim, PF07992.20|Pyr_redox_2	PFAM:PF00070.33, PFAM:PF02852.28, PFAM:PF07992.20
contig_1	2224887	2225546	-	OEJLDF_02363	24.3	7.2	PF00300.27|His_Phos_1	PFAM:PF00300.27
contig_1	2227706	2228260	-	OEJLDF_02366	18.6	4.8	PF14748.11|P5CR_dimer	PFAM:PF14748.11
contig_1	2228260	2228565	-	OEJLDF_02367	10.3	6.8	PF03446.21|NAD_binding_2	PFAM:PF03446.21
contig_1	2228569	2228865	-	OEJLDF_02368	10.3	4.6	PF02774.23|Semialdhyde_dhC	PFAM:PF02774.23
contig_1	2228826	2229602	-	OEJLDF_02369	27.6	6.0	PF01118.30|Semialdhyde_dh, PF02774.23|Semialdhyde_dhC	PFAM:PF01118.30, PFAM:PF02774.23
contig_1	2232955	2233209	+	OEJLDF_02373	9.1	4.3		
contig_1	2236306	2236770	+	OEJLDF_02376	16.5	6.8		
contig_1	2237663	2240155	+	OEJLDF_02378	88.1	11.1	PF00005.33|ABC_tran, PF01078.27|Mg_chelatase, PF13304.12|AAA_21, PF13476.12|AAA_23, PF13555.12|AAA_29	PFAM:PF00005.33, PFAM:PF01078.27, PFAM:PF13304.12, PFAM:PF13476.12, PFAM:PF13555.12
contig_1	2240893	2241648	+	OEJLDF_02380	26.0	5.0	PF01487.21|DHquinase_I	PFAM:PF01487.21
contig_1	2241645	2241965	+	OEJLDF_02381	11.7	9.3		
contig_1	2241962	2242363	+	OEJLDF_02382	14.2	11.3		
contig_1	2244485	2245057	-	OEJLDF_02384	20.5	6.1		
contig_1	2245906	2246262	-	OEJLDF_02385	13.0	9.7	PF11774.14|Lsr2, PF23359.1|Lsr2_DNA-bd	PFAM:PF11774.14, PFAM:PF23359.1
contig_1	2247378	2247752	-	OEJLDF_02387	13.5	4.8	PF02152.23|FolB	PFAM:PF02152.23
contig_1	2250075	2251157	-	OEJLDF_02391	38.7	4.8		
contig_1	2251130	2252533	-	OEJLDF_02392	51.3	9.5	PF13245.12|AAA_19, PF13401.12|AAA_22, PF13604.12|AAA_30	PFAM:PF13245.12, PFAM:PF13401.12, PFAM:PF13604.12
contig_1	2252605	2252910	-	OEJLDF_02393	11.4	5.0	PF00156.33|Pribosyltran	PFAM:PF00156.33
contig_1	2258970	2259512	+	OEJLDF_02399	19.2	5.0	PF00300.27|His_Phos_1	PFAM:PF00300.27
contig_1	2260575	2260730	+	OEJLDF_02401	5.8	12.0		
contig_1	2268087	2268734	-	OEJLDF_02408	24.0	6.3	PF00324.27|AA_permease	PFAM:PF00324.27
contig_1	2268999	2269583	+	OEJLDF_02409	19.4	10.0		
contig_1	2269580	2270512	+	OEJLDF_02410	30.3	9.2	PF02687.27|FtsX, PF12704.14|MacB_PCD	PFAM:PF02687.27, PFAM:PF12704.14
contig_1	2271707	2272249	-	OEJLDF_02413	18.0	8.9		
contig_1	2272243	2272755	-	OEJLDF_02414	18.5	5.9		
contig_1	2274744	2275673	-	OEJLDF_02416	33.5	7.1	PF09115.15|DNApol3-delta_C, PF13177.12|DNA_pol3_delta2	PFAM:PF09115.15, PFAM:PF13177.12
contig_1	2275628	2276125	-	OEJLDF_02417	17.2	9.4		
contig_1	2277018	2277566	-	OEJLDF_02419	19.4	9.8		
contig_1	2277527	2278462	-	OEJLDF_02420	34.8	7.0		
contig_1	2278506	2279219	-	OEJLDF_02421	25.2	10.1	PF13368.11|Toprim_C_rpt	PFAM:PF13368.11
contig_1	2281699	2282277	-	OEJLDF_02423	20.4	4.2	PF25004.1|DUF7782	PFAM:PF25004.1
contig_1	2282238	2283215	-	OEJLDF_02424	34.7	6.0	PF05175.20|MTS, PF08241.18|Methyltransf_11, PF13649.12|Methyltransf_25, PF23186.1|DUF7059	PFAM:PF05175.20, PFAM:PF08241.18, PFAM:PF13649.12, PFAM:PF23186.1
contig_1	2287586	2288995	-	OEJLDF_02428	51.6	6.0	PF00384.28|Molybdopterin, PF01568.27|Molydop_binding	PFAM:PF00384.28, PFAM:PF01568.27
contig_1	2289827	2290129	+	OEJLDF_02429	10.9	11.7		
contig_1	2290322	2291017	-	OEJLDF_02430	24.3	8.6	PF00037.32|Fer4, PF12838.12|Fer4_7	PFAM:PF00037.32, PFAM:PF12838.12
contig_1	2291185	2291532	-	OEJLDF_02431	12.1	6.0		
contig_1	2292726	2292992	+	OEJLDF_02433	9.2	5.1	PF20058.4|DUF6457	PFAM:PF20058.4
contig_1	2293154	2293486	-	OEJLDF_02434	11.5	6.0		
contig_1	2293648	2294106	-	OEJLDF_02435	15.9	11.3		
contig_1	2294237	2294548	-	OEJLDF_02436	11.0	9.1		
contig_1	2294707	2295312	+	OEJLDF_02437	21.9	5.0	PF00805.28|Pentapeptide, PF13576.12|Pentapeptide_3, PF13599.12|Pentapeptide_4, PF23894.2|LD_SV2	PFAM:PF00805.28, PFAM:PF13576.12, PFAM:PF13599.12, PFAM:PF23894.2
contig_1	2295444	2296187	-	OEJLDF_02438	25.7	7.0	PF00482.28|T2SSF	PFAM:PF00482.28
contig_1	2299733	2300323	+	OEJLDF_02442	21.8	7.9	PF08241.18|Methyltransf_11, PF13649.12|Methyltransf_25	PFAM:PF08241.18, PFAM:PF13649.12
contig_1	2300340	2300483	+	OEJLDF_02443	5.1	4.1		
contig_1	2300788	2301765	+	OEJLDF_02444	35.1	9.0		
contig_1	2301723	2302010	+	OEJLDF_02445	9.7	9.5		
contig_1	2302345	2302818	+	OEJLDF_02446	16.4	9.3	PF07332.16|Phage_holin_3_6	PFAM:PF07332.16
contig_1	2302933	2303160	+	OEJLDF_02447	7.7	10.0		SO:0001217, UniRef:UniRef50_D7GGA7
contig_1	2303276	2304055	-	OEJLDF_02448	27.7	4.6		
contig_1	2305504	2306760	-	OEJLDF_02450	44.5	6.1	PF00403.32|HMA	PFAM:PF00403.32
contig_1	2307217	2307939	-	OEJLDF_02452	25.2	6.5		
contig_1	2309839	2310549	-	OEJLDF_02454	25.6	6.7	PF01047.28|MarR	PFAM:PF01047.28
contig_1	2310696	2311172	+	OEJLDF_02455	16.3	10.7		
contig_1	2311133	2312098	+	OEJLDF_02456	33.3	9.6		
contig_1	2314315	2314884	-	OEJLDF_02459	21.0	5.2		SO:0001217, UniRef:UniRef50_D7GGB7
contig_1	2315403	2315735	+	OEJLDF_02460	12.2	5.3	PF01402.27|RHH_1	PFAM:PF01402.27
contig_1	2315996	2316634	+	OEJLDF_02461	23.2	11.4		
contig_1	2316631	2317155	+	OEJLDF_02462	18.4	8.0		
contig_1	2317242	2317970	-	OEJLDF_02463	25.5	5.3	PF01964.24|ThiC_Rad_SAM	PFAM:PF01964.24
contig_1	2317952	2318674	-	OEJLDF_02464	26.5	4.8	PF01964.24|ThiC_Rad_SAM	PFAM:PF01964.24
contig_1	2318641	2319132	-	OEJLDF_02465	17.7	5.4		
contig_1	2321437	2321784	+	OEJLDF_02467	13.0	11.5		
contig_1	2321966	2322211	-	OEJLDF_02468	7.7	12.0		
contig_1	2322281	2323072	-	OEJLDF_02469	26.2	4.3	PF00415.24|RCC1, PF13540.12|RCC1_2	PFAM:PF00415.24, PFAM:PF13540.12
contig_1	2323069	2323905	-	OEJLDF_02470	28.9	10.0	PF00415.24|RCC1, PF13540.12|RCC1_2	PFAM:PF00415.24, PFAM:PF13540.12
contig_1	2324140	2324700	-	OEJLDF_02471	20.2	6.0	PF01325.25|Fe_dep_repress, PF02742.21|Fe_dep_repr_C, PF04023.20|FeoA	PFAM:PF01325.25, PFAM:PF02742.21, PFAM:PF04023.20
contig_1	2326645	2326890	-	OEJLDF_02473	8.2	11.2		SO:0001217, UniRef:UniRef50_A0A2C7YQ05
contig_1	2327450	2328286	+	OEJLDF_02474	28.2	9.8		
contig_1	2328308	2328757	-	OEJLDF_02475	15.5	5.0		
contig_1	2328712	2329170	-	OEJLDF_02476	16.5	11.5		
contig_1	2330171	2330473	-	OEJLDF_02478	10.4	10.0		
contig_1	2330473	2331180	-	OEJLDF_02479	25.4	11.2	PF13519.12|VWA_2	PFAM:PF13519.12
contig_1	2331171	2331791	-	OEJLDF_02480	22.0	5.9		
contig_1	2331775	2332389	-	OEJLDF_02481	22.1	6.1	PF01882.25|DUF58	PFAM:PF01882.25
contig_1	2335003	2335713	-	OEJLDF_02484	24.7	6.9		
contig_1	2335671	2336726	-	OEJLDF_02485	36.4	10.7	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	2336716	2337759	-	OEJLDF_02486	36.3	9.9		SO:0001217, UniRef:UniRef50_UPI000544373B
contig_1	2337756	2338757	-	OEJLDF_02487	34.8	9.2		
contig_1	2338751	2339863	-	OEJLDF_02488	37.5	4.6		
contig_1	2340522	2341232	-	OEJLDF_02489	25.7	8.6		
contig_1	2341303	2341683	-	OEJLDF_02490	13.1	11.1		
contig_1	2341735	2342544	-	OEJLDF_02491	29.6	4.6	PF09821.14|AAA_assoc_C	PFAM:PF09821.14
contig_1	2347018	2347455	-	OEJLDF_02495	15.7	10.7		
contig_1	2350899	2351375	-	OEJLDF_02499	15.2	5.0	PF13399.11|LytR_C	PFAM:PF13399.11
contig_1	2351354	2352451	-	OEJLDF_02500	39.3	5.5		
contig_1	2357286	2357390	-	OEJLDF_02506	3.7	5.0		
contig_1	2357494	2358678	-	OEJLDF_02507	43.3	8.9	PF00753.33|Lactamase_B	PFAM:PF00753.33
contig_1	2358928	2359350	+	OEJLDF_02508	15.1	5.7	PF00367.25|PTS_EIIB	PFAM:PF00367.25
contig_1	2365761	2366510	-	OEJLDF_02513	26.4	5.5		
contig_1	2366601	2366708	+	OEJLDF_02514	3.3	12.0		
contig_1	2367288	2367968	+	OEJLDF_02515	24.5	9.3		SO:0001217, UniRef:UniRef50_D7GHS8
contig_1	2373553	2374935	+	OEJLDF_02520	48.0	8.8	PF00005.33|ABC_tran, PF13304.12|AAA_21, PF13555.12|AAA_29	PFAM:PF00005.33, PFAM:PF13304.12, PFAM:PF13555.12
contig_1	2374890	2375372	+	OEJLDF_02521	17.5	5.1	PF13304.12|AAA_21	PFAM:PF13304.12
contig_1	2376992	2378176	+	OEJLDF_02523	44.6	6.7	PF01420.25|Methylase_S	PFAM:PF01420.25
contig_1	2380424	2381080	+	OEJLDF_02525	25.4	4.5	PF12008.13|EcoR124_C	PFAM:PF12008.13
contig_1	2381029	2381211	+	OEJLDF_02526	6.7	8.2		
contig_1	2381617	2382990	+	OEJLDF_02527	50.4	8.9	PF00929.31|RNase_T	PFAM:PF00929.31
contig_1	2385910	2386728	-	OEJLDF_02530	29.1	8.7		
contig_1	2386906	2388135	-	OEJLDF_02531	44.5	5.4	PF00370.27|FGGY_N, PF02782.22|FGGY_C	PFAM:PF00370.27, PFAM:PF02782.22
contig_1	2388183	2388308	+	OEJLDF_02532	4.1	7.8		
contig_1	2388321	2389127	+	OEJLDF_02533	28.3	12.0		
contig_1	2389074	2389559	-	OEJLDF_02534	17.5	11.0	PF01149.29|Fapy_DNA_glyco	PFAM:PF01149.29
contig_1	2394160	2394624	-	OEJLDF_02538	17.6	7.8	PF00285.26|Citrate_synt	PFAM:PF00285.26
contig_1	2395035	2395262	+	OEJLDF_02539	8.1	10.2		
contig_1	2396937	2397746	-	OEJLDF_02541	27.4	10.5		
contig_1	2397925	2398611	-	OEJLDF_02542	23.8	5.1		
contig_1	2398648	2398830	+	OEJLDF_02543	6.3	8.9		
contig_1	2398861	2399061	+	OEJLDF_02544	6.6	11.5		
contig_1	2402467	2402811	-	OEJLDF_02547	12.5	5.9	PF01022.26|HTH_5, PF01047.28|MarR, PF01978.25|TrmB, PF09339.16|HTH_IclR, PF12840.13|HTH_20, PF13412.12|HTH_24	PFAM:PF01022.26, PFAM:PF01047.28, PFAM:PF01978.25, PFAM:PF09339.16, PFAM:PF12840.13, PFAM:PF13412.12
contig_1	2402814	2403461	-	OEJLDF_02548	22.8	5.2	PF00724.26|Oxidored_FMN	PFAM:PF00724.26
contig_1	2405151	2405597	+	OEJLDF_02550	16.7	11.7		
contig_1	2406426	2406770	-	OEJLDF_02552	13.0	9.9		
contig_1	2406819	2407016	+	OEJLDF_02553	6.8	9.5		
contig_1	2407746	2411033	+	OEJLDF_02554	121.6	5.8	PF22085.1|NorB_cytochrome_c-like	PFAM:PF22085.1
contig_1	2412003	2412122	-	OEJLDF_02556	4.0	4.1		
contig_1	2412364	2412717	+	OEJLDF_02557	12.5	4.9		
contig_1	2412735	2413790	-	OEJLDF_02558	38.4	8.3		SO:0001217, UniRef:UniRef50_D7GHM5
contig_1	2413873	2414031	+	OEJLDF_02559	5.8	9.5	PF07332.16|Phage_holin_3_6	PFAM:PF07332.16
contig_1	2414028	2414591	+	OEJLDF_02560	19.5	4.6		
contig_1	2415794	2416048	+	OEJLDF_02562	8.8	4.1		
contig_1	2417294	2417800	-	OEJLDF_02564	18.4	9.8	PF00724.26|Oxidored_FMN	PFAM:PF00724.26
contig_1	2420111	2420491	+	OEJLDF_02567	13.1	9.5		
contig_1	2422621	2423727	+	OEJLDF_02571	39.6	5.6	PF00512.31|HisKA, PF00672.30|HAMP	PFAM:PF00512.31, PFAM:PF00672.30
contig_1	2423724	2424047	+	OEJLDF_02572	11.2	6.3	PF02518.31|HATPase_c	PFAM:PF02518.31
contig_1	2425335	2425787	-	OEJLDF_02574	16.4	11.3		
contig_1	2430969	2431865	-	OEJLDF_02578	33.6	11.1	PF04055.27|Radical_SAM	PFAM:PF04055.27
contig_1	2433321	2434049	-	OEJLDF_02580	26.9	5.8	PF01408.29|GFO_IDH_MocA, PF02894.22|GFO_IDH_MocA_C, PF22725.1|GFO_IDH_MocA_C3	PFAM:PF01408.29, PFAM:PF02894.22, PFAM:PF22725.1
contig_1	2434064	2434237	-	OEJLDF_02581	5.7	5.0		
contig_1	2435786	2435920	+	OEJLDF_02583	4.8	4.6		
contig_1	2436341	2437006	+	OEJLDF_02584	25.5	5.2	PF01261.30|AP_endonuc_2	PFAM:PF01261.30
contig_1	2447387	2447959	-	OEJLDF_02593	20.4	7.2	PF13377.12|Peripla_BP_3	PFAM:PF13377.12
contig_1	2447926	2448429	-	OEJLDF_02594	17.9	10.5	PF00356.27|LacI	PFAM:PF00356.27
contig_1	2448456	2449199	-	OEJLDF_02595	26.3	5.0	PF00581.25|Rhodanese	PFAM:PF00581.25
contig_1	2452978	2453316	+	OEJLDF_02598	12.0	11.0		
contig_1	2453297	2455009	+	OEJLDF_02599	60.0	7.1		
contig_1	2454826	2455263	-	OEJLDF_02600	15.6	5.0		
contig_1	2455274	2456848	-	OEJLDF_02601	59.0	4.8		
contig_1	2456996	2457640	-	OEJLDF_02602	24.2	10.1	PF00106.31|adh_short, PF13561.12|adh_short_C2	PFAM:PF00106.31, PFAM:PF13561.12
contig_1	2457998	2458354	+	OEJLDF_02603	12.3	11.1		
contig_1	2460042	2460722	+	OEJLDF_02606	22.8	8.0		
contig_1	2460826	2461056	-	OEJLDF_02607	8.5	4.9		
contig_1	2462993	2463283	+	OEJLDF_02610	10.2	10.6		
contig_1	2463311	2463589	+	OEJLDF_02611	9.6	10.2		
contig_1	2463746	2464636	-	OEJLDF_02612	31.9	6.1		
contig_1	2464600	2464752	-	OEJLDF_02613	5.6	10.6		
contig_1	2464825	2465457	+	OEJLDF_02614	22.3	11.5		
contig_1	2465682	2466503	+	OEJLDF_02615	29.7	10.4		
contig_1	2466500	2466676	+	OEJLDF_02616	6.5	9.8		
contig_1	2467686	2468369	+	OEJLDF_02618	24.2	5.4		
contig_1	2468354	2469118	+	OEJLDF_02619	26.3	8.8		
contig_1	2471067	2471519	-	OEJLDF_02621	16.1	9.4	PF01281.25|Ribosomal_L9_N, PF03948.19|Ribosomal_L9_C	PFAM:PF01281.25, PFAM:PF03948.19
contig_1	2475090	2475386	+	OEJLDF_02626	10.6	4.1		
contig_1	2475458	2475817	-	OEJLDF_02627	13.4	5.1		
contig_1	2478823	2480625	+	OEJLDF_02631	61.2	5.4	PF12799.13|LRR_4, PF13855.12|LRR_8, PF14580.12|LRR_9, PF23211.1|LRR_LRWD1, PF23952.1|LRR_EndoS	PFAM:PF12799.13, PFAM:PF13855.12, PFAM:PF14580.12, PFAM:PF23211.1, PFAM:PF23952.1
contig_1	2482026	2482649	+	OEJLDF_02633	21.9	6.8	PF00560.39|LRR_1, PF12799.13|LRR_4, PF13855.12|LRR_8, PF14580.12|LRR_9, PF23952.1|LRR_EndoS	PFAM:PF00560.39, PFAM:PF12799.13, PFAM:PF13855.12, PFAM:PF14580.12, PFAM:PF23952.1
contig_1	2482739	2484016	+	OEJLDF_02634	43.2	5.2	PF12799.13|LRR_4	PFAM:PF12799.13
contig_1	2483959	2484510	+	OEJLDF_02635	20.3	5.5	PF00395.25|SLH	PFAM:PF00395.25
contig_1	2487083	2487805	+	OEJLDF_02638	25.9	6.7		
contig_1	2487754	2488479	+	OEJLDF_02639	26.8	10.3		
contig_1	2488414	2489439	-	OEJLDF_02640	37.6	6.2	PF00128.31|Alpha-amylase	PFAM:PF00128.31
contig_1	2489693	2490847	-	OEJLDF_02641	41.8	10.9		SO:0001217, UniRef:UniRef50_A0A383SAP2
contig_1	2490844	2492688	-	OEJLDF_02642	64.1	5.2		SO:0001217, UniRef:UniRef50_D7GH67
contig_1	2494813	2495232	-	OEJLDF_02644	16.0	6.5		
contig_1	2496476	2498149	+	OEJLDF_02646	63.1	5.4	PF13910.11|DUF4209, PF24098.1|DUF7380	PFAM:PF13910.11, PFAM:PF24098.1
contig_1	2499547	2499978	+	OEJLDF_02648	15.4	10.6		
contig_1	2500038	2500325	-	OEJLDF_02649	10.2	4.5	PF00067.27|p450	PFAM:PF00067.27
contig_1	2500339	2500776	-	OEJLDF_02650	15.8	5.3	PF00067.27|p450	PFAM:PF00067.27
contig_1	2500758	2501297	-	OEJLDF_02651	19.8	5.5		
contig_1	2503897	2504364	-	OEJLDF_02654	16.9	6.0	PF00128.31|Alpha-amylase	PFAM:PF00128.31
contig_1	2505574	2506314	-	OEJLDF_02656	26.2	9.8		
contig_1	2506729	2507292	+	OEJLDF_02657	18.8	9.7		
contig_1	2507232	2508674	+	OEJLDF_02658	51.9	7.1	PF09349.15|OHCU_decarbox	PFAM:PF09349.15
contig_1	2512474	2512785	+	OEJLDF_02661	11.9	5.7		
contig_1	2523438	2523842	-	OEJLDF_02669	13.5	10.7		
contig_1	2523827	2524465	-	OEJLDF_02670	22.5	11.3		
contig_1	2525603	2525905	+	OEJLDF_02671	10.8	11.3		
contig_1	2526397	2526630	-	OEJLDF_02672	8.1	8.7		
contig_1	2532357	2532998	+	OEJLDF_02677	23.1	7.0		SO:0001217, UniRef:UniRef50_A0A0B7NTN2
contig_1	2533026	2533229	-	OEJLDF_02678	7.2	10.5		
contig_1	2537928	2538245	+	OEJLDF_02682	11.4	8.2		
contig_1	2540908	2541948	-	OEJLDF_02686	36.1	5.7	PF01497.23|Peripla_BP_2	PFAM:PF01497.23
contig_1	2542087	2543019	-	OEJLDF_02687	33.5	11.4		
contig_1	2543076	2544137	+	OEJLDF_02688	36.5	5.9		
contig_1	2552033	2552362	+	OEJLDF_02693	11.5	7.9		
contig_1	2552359	2553078	+	OEJLDF_02694	26.1	4.8	PF00300.27|His_Phos_1	PFAM:PF00300.27
contig_1	2553207	2554526	-	OEJLDF_02695	46.2	5.6		
contig_1	2556096	2556419	+	OEJLDF_02697	11.8	4.5	PF00085.26|Thioredoxin, PF13098.12|Thioredoxin_2, PF13905.12|Thioredoxin_8	PFAM:PF00085.26, PFAM:PF13098.12, PFAM:PF13905.12
contig_1	2558151	2559671	-	OEJLDF_02700	54.4	4.8	PF00142.24|Fer4_NifH, PF01656.29|CbiA, PF02374.21|ArsA_ATPase, PF06564.18|CBP_BcsQ, PF09140.17|MipZ, PF13614.12|AAA_31	PFAM:PF00142.24, PFAM:PF01656.29, PFAM:PF02374.21, PFAM:PF06564.18, PFAM:PF09140.17, PFAM:PF13614.12
contig_1	2560683	2561231	-	OEJLDF_02701	19.8	4.8	PF05175.20|MTS	PFAM:PF05175.20
contig_1	2561494	2562438	-	OEJLDF_02702	33.6	4.1	PF01424.28|R3H	PFAM:PF01424.28
contig_1	2563592	2563942	-	OEJLDF_02704	12.6	9.4		
contig_1	2564373	2564510	-	OEJLDF_02706	5.2	12.0		
