#Annotated with Bakta v1.11.3, https://github.com/oschwengers/bakta
#Database v6.0, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	2168227	2168919	+	CNGMIB_02262	25.1	9.7	PF08447.18|PAS_3	PFAM:PF08447.18
contig_1	2169088	2170026	+	CNGMIB_02263	32.7	4.7		
contig_1	2170262	2170633	+	CNGMIB_02264	13.7	5.6		
contig_1	2170648	2171307	-	CNGMIB_02265	24.2	9.2		
contig_1	2171555	2171995	-	CNGMIB_02266	16.0	11.4		
contig_1	2174277	2175752	-	CNGMIB_02268	52.6	8.9	PF00999.27|Na_H_Exchanger	PFAM:PF00999.27
contig_1	2175704	2176132	-	CNGMIB_02269	14.8	6.5	PF00999.27|Na_H_Exchanger	PFAM:PF00999.27
contig_1	2176250	2176510	+	CNGMIB_02270	9.6	5.1		
contig_1	2176482	2176625	+	CNGMIB_02271	5.0	5.6		
contig_1	2177981	2178352	+	CNGMIB_02273	13.2	10.1		
contig_1	2178530	2178667	-	CNGMIB_02274	4.8	9.5		
contig_1	2178707	2180212	+	CNGMIB_02275	52.3	11.5		
contig_1	2180292	2180903	+	CNGMIB_02276	21.7	5.0	PF13460.12|NAD_binding_10	PFAM:PF13460.12
contig_1	2181573	2182841	-	CNGMIB_02278	46.0	7.8		
contig_1	2183523	2185115	-	CNGMIB_02279	56.6	10.9	PF24473.1|CON_HrpB	PFAM:PF24473.1
contig_1	2185118	2185291	-	CNGMIB_02280	6.0	9.1		
contig_1	2185357	2186142	-	CNGMIB_02281	27.1	6.0	PF00270.35|DEAD	PFAM:PF00270.35
contig_1	2186181	2186882	-	CNGMIB_02282	24.8	5.8	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_1	2186950	2187204	-	CNGMIB_02283	8.8	4.5		
contig_1	2187679	2187843	-	CNGMIB_02284	5.5	10.6	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	2187840	2188535	-	CNGMIB_02285	24.6	11.8		
contig_1	2194853	2195071	+	CNGMIB_02293	7.9	5.7		
contig_1	2196808	2197629	+	CNGMIB_02296	28.5	8.9	PF00226.36|DnaJ, PF00684.24|DnaJ_CXXCXGXG, PF01556.23|DnaJ_C, PF15777.10|Anti-TRAP	PFAM:PF00226.36, PFAM:PF00684.24, PFAM:PF01556.23, PFAM:PF15777.10
contig_1	2197638	2197979	+	CNGMIB_02297	11.8	9.5	PF01556.23|DnaJ_C	PFAM:PF01556.23
contig_1	2203534	2204022	+	CNGMIB_02302	18.1	8.1	PF09350.15|DJC28_CD	PFAM:PF09350.15
contig_1	2205875	2206018	-	CNGMIB_02304	4.9	11.8		
contig_1	2206018	2206497	-	CNGMIB_02305	17.5	5.3	PF08433.16|KTI12, PF13671.12|AAA_33	PFAM:PF08433.16, PFAM:PF13671.12
contig_1	2208447	2208722	+	CNGMIB_02309	9.6	4.4		
contig_1	2208895	2209284	+	CNGMIB_02310	12.4	7.6		
contig_1	2210923	2211276	+	CNGMIB_02312	11.8	5.4	PF00586.29|AIRS	PFAM:PF00586.29
contig_1	2211467	2211982	+	CNGMIB_02313	17.9	4.9	PF02769.27|AIRS_C	PFAM:PF02769.27
contig_1	2212698	2213780	+	CNGMIB_02315	39.9	5.8	PF00561.26|Abhydrolase_1, PF12146.15|Hydrolase_4, PF12697.13|Abhydrolase_6	PFAM:PF00561.26, PFAM:PF12146.15, PFAM:PF12697.13
contig_1	2216683	2217222	-	CNGMIB_02320	19.4	6.9	PF01061.29|ABC2_membrane	PFAM:PF01061.29
contig_1	2217204	2217488	-	CNGMIB_02321	10.2	11.5		
contig_1	2217485	2218018	-	CNGMIB_02322	18.9	5.0		
contig_1	2218154	2218462	-	CNGMIB_02323	10.4	11.9	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	2220444	2221136	+	CNGMIB_02327	25.1	11.3		
contig_1	2221088	2222314	+	CNGMIB_02328	42.3	8.0	PF00702.32|Hydrolase, PF08282.18|Hydrolase_3	PFAM:PF00702.32, PFAM:PF08282.18
contig_1	2224641	2224763	-	CNGMIB_02330	4.6	8.1		
contig_1	2228162	2228821	-	CNGMIB_02334	23.8	6.5		
contig_1	2228942	2229289	-	CNGMIB_02335	12.5	6.5	PF05239.21|PRC	PFAM:PF05239.21
contig_1	2235483	2236148	+	CNGMIB_02342	22.5	9.5		
contig_1	2243067	2243492	+	CNGMIB_02348	15.1	6.6	PF13450.12|NAD_binding_8	PFAM:PF13450.12
contig_1	2243489	2244397	+	CNGMIB_02349	32.8	6.1		
contig_1	2249628	2250023	-	CNGMIB_02356	13.7	11.2		
contig_1	2250102	2250212	-	CNGMIB_02357	4.2	11.8		
contig_1	2250879	2252090	+	CNGMIB_02358	41.8	4.8	PF00384.28|Molybdopterin, PF01568.27|Molydop_binding	PFAM:PF00384.28, PFAM:PF01568.27
contig_1	2255172	2256272	+	CNGMIB_02363	38.9	9.0	PF00361.26|Proton_antipo_M, PF00662.26|Proton_antipo_N	PFAM:PF00361.26, PFAM:PF00662.26
contig_1	2256248	2257078	+	CNGMIB_02364	29.6	6.7	PF00361.26|Proton_antipo_M, PF06455.17|NADH5_C	PFAM:PF00361.26, PFAM:PF06455.17
contig_1	2261315	2261770	-	CNGMIB_02368	17.3	6.9		
contig_1	2261823	2263046	-	CNGMIB_02369	44.1	10.8		
contig_1	2263757	2265106	-	CNGMIB_02371	50.3	5.0		
contig_1	2266312	2266800	-	CNGMIB_02373	17.7	6.6	PF17147.9|PFOR_II	PFAM:PF17147.9
contig_1	2268916	2269959	+	CNGMIB_02375	36.8	10.1		
contig_1	2270126	2270512	+	CNGMIB_02376	14.0	11.6		
contig_1	2271590	2272084	+	CNGMIB_02378	17.3	10.7		
contig_1	2274753	2275076	+	CNGMIB_02382	11.4	10.4	PF07992.20|Pyr_redox_2	PFAM:PF07992.20
contig_1	2277852	2278094	+	CNGMIB_02389	8.7	8.0		
contig_1	2278058	2279194	+	CNGMIB_02390	38.6	7.8		
contig_1	2280374	2281261	+	CNGMIB_02393	32.4	4.3	PF02357.24|NusG	PFAM:PF02357.24
contig_1	2286316	2286942	+	CNGMIB_02400	22.2	10.0		
contig_1	2288221	2288694	+	CNGMIB_02402	17.3	7.7		
contig_1	2299923	2300900	-	CNGMIB_02409	36.1	9.2		
contig_1	2300900	2301352	-	CNGMIB_02410	16.6	9.0		
contig_1	2303700	2303924	-	CNGMIB_02413	8.9	9.1	PF13683.12|rve_3	PFAM:PF13683.12
contig_1	2303882	2304541	-	CNGMIB_02414	24.1	12.0		
contig_1	2304531	2304692	-	CNGMIB_02415	5.9	11.7	PF13384.12|HTH_23, PF13518.12|HTH_28	PFAM:PF13384.12, PFAM:PF13518.12
contig_1	2305027	2305713	+	CNGMIB_02416	24.9	5.5	PF01063.24|Aminotran_4	PFAM:PF01063.24
contig_1	2306471	2306824	+	CNGMIB_02418	12.5	9.4		
contig_1	2306821	2307129	+	CNGMIB_02419	10.4	11.8		
contig_1	2309821	2310639	+	CNGMIB_02425	30.0	10.7	PF00189.25|Ribosomal_S3_C, PF07650.23|KH_2	PFAM:PF00189.25, PFAM:PF07650.23
contig_1	2310645	2310971	+	CNGMIB_02426	11.9	11.0	PF00252.24|Ribosomal_L16	PFAM:PF00252.24
contig_1	2313131	2313316	+	CNGMIB_02432	6.9	11.3		
contig_1	2316460	2317107	-	CNGMIB_02439	22.6	4.5	PF03358.20|FMN_red	PFAM:PF03358.20
contig_1	2322300	2322551	-	CNGMIB_02443	8.8	8.9		
contig_1	2327662	2328048	+	CNGMIB_02448	13.6	5.0	PF08044.16|DUF1707	PFAM:PF08044.16
contig_1	2328079	2328180	-	CNGMIB_02449	3.8	4.3		
contig_1	2328207	2328362	-	CNGMIB_02450	5.6	8.0		
contig_1	2329034	2329147	+	CNGMIB_02452	4.4	11.8	PF00444.23|Ribosomal_L36	PFAM:PF00444.23
contig_1	2329819	2330280	+	CNGMIB_02454	16.3	11.7		
contig_1	2330986	2331114	+	CNGMIB_02456	4.8	5.0		
contig_1	2331234	2331812	+	CNGMIB_02457	21.1	5.0	PF01000.31|RNA_pol_A_bac, PF01193.29|RNA_pol_L	PFAM:PF01000.31, PFAM:PF01193.29
contig_1	2331755	2332003	+	CNGMIB_02458	9.2	4.3	PF03118.21|RNA_pol_A_CTD	PFAM:PF03118.21
contig_1	2332047	2332634	+	CNGMIB_02459	21.4	9.6		
contig_1	2332674	2333786	+	CNGMIB_02460	41.0	11.6	PF13439.12|Glyco_transf_4, PF13579.12|Glyco_trans_4_4, PF13692.12|Glyco_trans_1_4	PFAM:PF13439.12, PFAM:PF13579.12, PFAM:PF13692.12
contig_1	2334009	2335094	-	CNGMIB_02461	37.8	5.3	PF03990.20|DUF348, PF06737.19|Transglycosylas, PF07501.17|G5	PFAM:PF03990.20, PFAM:PF06737.19, PFAM:PF07501.17
contig_1	2335663	2335995	-	CNGMIB_02463	12.3	5.8	PF00081.27|Sod_Fe_N	PFAM:PF00081.27
contig_1	2338811	2338909	-	CNGMIB_02466	3.7	12.0		
contig_1	2338894	2339661	-	CNGMIB_02467	26.6	9.2		
contig_1	2342417	2342968	-	CNGMIB_02470	18.3	4.7		
contig_1	2351400	2351570	-	CNGMIB_02479	6.4	9.8		
contig_1	2351975	2352190	+	CNGMIB_02480	7.7	11.1		
contig_1	2354993	2355676	+	CNGMIB_02483	23.6	6.4	PF03853.21|YjeF_N	PFAM:PF03853.21
contig_1	2355615	2355914	+	CNGMIB_02484	10.5	7.8		
contig_1	2355947	2356408	+	CNGMIB_02485	15.3	6.7	PF01256.23|Carb_kinase	PFAM:PF01256.23
contig_1	2356688	2357581	-	CNGMIB_02486	32.0	11.3	PF13439.12|Glyco_transf_4, PF13579.12|Glyco_trans_4_4	PFAM:PF13439.12, PFAM:PF13579.12
contig_1	2357859	2360081	+	CNGMIB_02487	83.0	9.8	PF00270.35|DEAD	PFAM:PF00270.35
contig_1	2361224	2361460	+	CNGMIB_02489	8.1	4.7		
contig_1	2361463	2362218	+	CNGMIB_02490	26.9	4.7	PF02367.23|TsaE	PFAM:PF02367.23
contig_1	2362215	2362706	+	CNGMIB_02491	17.4	7.6		
contig_1	2362688	2363416	+	CNGMIB_02492	26.5	9.1	PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13508.13, PFAM:PF13673.13
contig_1	2366257	2367054	-	CNGMIB_02495	28.1	11.9		
contig_1	2367336	2367629	+	CNGMIB_02496	10.9	5.0		
contig_1	2367626	2368069	+	CNGMIB_02497	16.4	4.3	PF00112.29|Peptidase_C1	PFAM:PF00112.29
contig_1	2368124	2368267	+	CNGMIB_02498	5.4	11.5		
contig_1	2368275	2368610	+	CNGMIB_02499	12.5	4.2	PF00293.34|NUDIX	PFAM:PF00293.34
contig_1	2370073	2371170	+	CNGMIB_02501	37.9	9.1		
contig_1	2371214	2371441	+	CNGMIB_02502	8.4	11.6	PF18096.6|Thump_like	PFAM:PF18096.6
contig_1	2371653	2373623	+	CNGMIB_02503	71.1	7.9	PF00005.33|ABC_tran, PF00571.33|CBS	PFAM:PF00005.33, PFAM:PF00571.33
contig_1	2375629	2375778	+	CNGMIB_02506	5.3	5.3	PF00166.26|Cpn10	PFAM:PF00166.26
contig_1	2375795	2375923	+	CNGMIB_02507	4.7	4.9	PF00166.26|Cpn10	PFAM:PF00166.26
contig_1	2378875	2379165	+	CNGMIB_02510	10.3	9.9	PF00478.31|IMPDH	PFAM:PF00478.31
contig_1	2379352	2379918	+	CNGMIB_02511	20.5	4.9	PF00478.31|IMPDH	PFAM:PF00478.31
contig_1	2381118	2382434	+	CNGMIB_02514	45.8	4.6	PF13240.11|Zn_Ribbon_1, PF13248.11|Zn_ribbon_3	PFAM:PF13240.11, PFAM:PF13248.11
contig_1	2382459	2384171	+	CNGMIB_02515	58.7	5.6		SO:0001217, UniRef:UniRef50_D7GCC2
contig_1	2384657	2385253	+	CNGMIB_02516	20.1	4.7		
contig_1	2385243	2385953	+	CNGMIB_02517	24.4	8.0	PF01520.23|Amidase_3	PFAM:PF01520.23
contig_1	2385937	2386161	+	CNGMIB_02518	7.7	4.9		
contig_1	2386196	2386594	-	CNGMIB_02519	13.9	8.2	PF00132.30|Hexapep	PFAM:PF00132.30
contig_1	2386573	2386746	-	CNGMIB_02520	6.6	6.0		
contig_1	2387874	2388356	+	CNGMIB_02522	17.2	6.0		
contig_1	2388437	2389504	+	CNGMIB_02523	37.8	5.9	PF02782.22|FGGY_C	PFAM:PF02782.22
contig_1	2390245	2390343	+	CNGMIB_02525	3.5	4.8		
contig_1	2391960	2392997	+	CNGMIB_02527	37.0	6.2	PF00356.27|LacI, PF00532.27|Peripla_BP_1, PF13377.12|Peripla_BP_3	PFAM:PF00356.27, PFAM:PF00532.27, PFAM:PF13377.12
contig_1	2393241	2394221	+	CNGMIB_02528	34.2	4.9	PF00532.27|Peripla_BP_1	PFAM:PF00532.27
contig_1	2395637	2395888	+	CNGMIB_02530	8.8	4.5		
contig_1	2395885	2396259	+	CNGMIB_02531	12.9	4.8		
contig_1	2396259	2396942	+	CNGMIB_02532	23.8	10.7		
contig_1	2398374	2399537	+	CNGMIB_02534	40.5	8.8	PF00117.34|GATase, PF02540.23|NAD_synthase, PF03054.22|tRNA_Me_trans, PF07722.19|Peptidase_C26	PFAM:PF00117.34, PFAM:PF02540.23, PFAM:PF03054.22, PFAM:PF07722.19
contig_1	2399569	2399811	+	CNGMIB_02535	8.9	5.0	PF00958.27|GMP_synt_C	PFAM:PF00958.27
contig_1	2399700	2399963	-	CNGMIB_02536	8.7	12.0		
contig_1	2400016	2400219	+	CNGMIB_02537	7.1	6.0		
contig_1	2400291	2400518	+	CNGMIB_02538	8.7	4.1	PF09234.15|DUF1963	PFAM:PF09234.15
contig_1	2400511	2400903	+	CNGMIB_02539	14.8	4.3	PF09234.15|DUF1963	PFAM:PF09234.15
contig_1	2402195	2402485	-	CNGMIB_02541	10.7	5.6	PF04024.17|PspC	PFAM:PF04024.17
contig_1	2404067	2404180	+	CNGMIB_02543	3.8	4.1		
contig_1	2405001	2405252	-	CNGMIB_02545	8.8	10.3		
contig_1	2407656	2407877	+	CNGMIB_02548	7.7	11.6		
contig_1	2407874	2408695	+	CNGMIB_02549	28.9	10.3		
contig_1	2408692	2408829	+	CNGMIB_02550	4.6	5.4		
contig_1	2408826	2409701	+	CNGMIB_02551	31.7	8.5	PF00005.33|ABC_tran	PFAM:PF00005.33
contig_1	2410940	2411647	+	CNGMIB_02553	25.6	10.0	PF00580.27|UvrD-helicase, PF13245.12|AAA_19	PFAM:PF00580.27, PFAM:PF13245.12
contig_1	2411623	2411841	+	CNGMIB_02554	8.6	10.0	PF00580.27|UvrD-helicase	PFAM:PF00580.27
contig_1	2411810	2413429	+	CNGMIB_02555	58.4	4.9	PF00580.27|UvrD-helicase, PF13361.12|UvrD_C, PF13538.12|UvrD_C_2, PF21196.3|PcrA_UvrD_tudor	PFAM:PF00580.27, PFAM:PF13361.12, PFAM:PF13538.12, PFAM:PF21196.3
contig_1	2413720	2413866	-	CNGMIB_02556	5.1	10.1		
contig_1	2413975	2414208	-	CNGMIB_02557	8.1	12.0		
contig_1	2414250	2415188	+	CNGMIB_02558	32.0	11.7		
contig_1	2415185	2415619	+	CNGMIB_02559	15.5	5.3	PF00551.24|Formyl_trans_N	PFAM:PF00551.24
contig_1	2415741	2416805	+	CNGMIB_02560	37.4	5.7	PF02142.27|MGS	PFAM:PF02142.27
contig_1	2416835	2417293	+	CNGMIB_02561	15.9	5.5		
contig_1	2418233	2418556	+	CNGMIB_02563	11.4	11.8		
contig_1	2421216	2421587	-	CNGMIB_02566	12.9	11.5		
contig_1	2422304	2422987	-	CNGMIB_02568	24.2	10.4		
contig_1	2423036	2423965	+	CNGMIB_02569	34.1	5.4	PF00571.33|CBS, PF03471.22|CorC_HlyC	PFAM:PF00571.33, PFAM:PF03471.22
contig_1	2425565	2426248	+	CNGMIB_02571	23.0	7.7		
contig_1	2426272	2426628	+	CNGMIB_02572	11.3	4.2		
contig_1	2427808	2428323	+	CNGMIB_02574	19.1	4.5		
contig_1	2428398	2428772	-	CNGMIB_02575	13.6	4.6	PF16113.10|ECH_2	PFAM:PF16113.10
contig_1	2428777	2429331	-	CNGMIB_02576	19.4	4.8	PF00378.25|ECH_1, PF16113.10|ECH_2	PFAM:PF00378.25, PFAM:PF16113.10
contig_1	2433140	2433595	-	CNGMIB_02580	17.0	8.9		
contig_1	2433768	2433965	-	CNGMIB_02581	7.6	6.8		
contig_1	2434649	2434819	+	CNGMIB_02583	5.7	4.7		
contig_1	2435951	2436430	-	CNGMIB_02584	17.2	10.1	PF13508.13|Acetyltransf_7, PF13673.13|Acetyltransf_10	PFAM:PF13508.13, PFAM:PF13673.13
contig_1	2436893	2437291	+	CNGMIB_02585	14.0	9.2		
contig_1	2438604	2439578	-	CNGMIB_02587	35.5	8.9		
contig_1	2439594	2440388	-	CNGMIB_02588	27.7	5.0	PF09972.14|DUF2207	PFAM:PF09972.14
contig_1	2440697	2441788	+	CNGMIB_02589	38.6	5.4	PF17147.9|PFOR_II	PFAM:PF17147.9
contig_1	2441888	2443558	+	CNGMIB_02590	60.3	5.6	PF00037.32|Fer4, PF01558.24|POR, PF10371.14|EKR, PF12797.12|Fer4_2, PF12800.12|Fer4_4, PF12837.12|Fer4_6, PF12838.12|Fer4_7, PF13183.11|Fer4_8, PF13237.11|Fer4_10, PF13484.11|Fer4_16, PF13534.11|Fer4_17, PF14697.11|Fer4_21	PFAM:PF00037.32, PFAM:PF01558.24, PFAM:PF10371.14, PFAM:PF12797.12, PFAM:PF12800.12, PFAM:PF12837.12, PFAM:PF12838.12, PFAM:PF13183.11, PFAM:PF13237.11, PFAM:PF13484.11, PFAM:PF13534.11, PFAM:PF14697.11
contig_1	2443555	2444415	+	CNGMIB_02591	30.2	5.0	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_1	2448951	2449166	-	CNGMIB_02597	7.9	9.8		
contig_1	2449447	2449926	+	CNGMIB_02598	16.2	5.5		
contig_1	2450017	2450517	-	CNGMIB_02599	18.1	5.0	PF00293.34|NUDIX	PFAM:PF00293.34
contig_1	2450521	2450712	-	CNGMIB_02600	6.7	5.2		
contig_1	2450661	2451248	-	CNGMIB_02601	21.3	5.8	PF02545.19|Maf	PFAM:PF02545.19
contig_1	2454719	2455180	-	CNGMIB_02605	16.3	10.5		
contig_1	2455274	2456356	-	CNGMIB_02606	37.8	10.6		
contig_1	2457464	2457919	+	CNGMIB_02608	16.6	10.3		
contig_1	2466559	2467482	+	CNGMIB_02619	31.9	11.0		SO:0001217, UniRef:UniRef50_A0A0A8QH04
contig_1	2467512	2467640	+	CNGMIB_02620	4.4	4.1		
contig_1	2473637	2474137	+	CNGMIB_02625	17.9	8.9		
contig_1	2475337	2476146	+	CNGMIB_02628	27.6	5.0		
contig_1	2476140	2476352	+	CNGMIB_02629	7.6	5.6		
contig_1	2483034	2483522	+	CNGMIB_02635	17.7	10.0	PF18374.6|Enolase_like_N	PFAM:PF18374.6
contig_1	2483474	2484157	+	CNGMIB_02636	23.5	7.0	PF13378.12|MR_MLE_C	PFAM:PF13378.12
contig_1	2484875	2485807	+	CNGMIB_02637	31.8	5.5	PF02775.26|TPP_enzyme_C	PFAM:PF02775.26
contig_1	2494823	2495431	+	CNGMIB_02645	22.7	4.6	PF09438.15|DUF2017	PFAM:PF09438.15, SO:0001217, UniRef:UniRef50_D7GCM7
contig_1	2495580	2497076	+	CNGMIB_02646	53.8	9.4	PF01138.27|RNase_PH	PFAM:PF01138.27
contig_1	2497028	2497252	+	CNGMIB_02647	7.9	4.1	PF03725.20|RNase_PH_C	PFAM:PF03725.20
contig_1	2498057	2498401	+	CNGMIB_02649	12.7	6.9	PF00303.24|Thymidylat_synt	PFAM:PF00303.24
contig_1	2499828	2500580	-	CNGMIB_02652	26.1	11.8		
contig_1	2506345	2506608	-	CNGMIB_02656	9.0	9.8		
contig_1	2507509	2507952	+	CNGMIB_02657	15.3	4.3	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_1	2507982	2508089	+	CNGMIB_02658	3.5	6.5		
contig_1	2508095	2508940	+	CNGMIB_02659	30.2	5.2	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_1	2508937	2509791	+	CNGMIB_02660	29.5	6.6	PF00590.25|TP_methylase	PFAM:PF00590.25
contig_1	2511589	2512320	+	CNGMIB_02662	26.0	4.9	PF01903.22|CbiX	PFAM:PF01903.22
contig_1	2512425	2512829	+	CNGMIB_02663	14.7	8.0	PF13241.12|NAD_binding_7	PFAM:PF13241.12
contig_1	2514569	2514802	-	CNGMIB_02666	8.4	4.9		
contig_1	2514795	2515490	-	CNGMIB_02667	24.1	6.1	PF13847.12|Methyltransf_31	PFAM:PF13847.12
contig_1	2515563	2515760	-	CNGMIB_02668	6.8	6.0		
contig_1	2515802	2516329	-	CNGMIB_02669	18.5	10.8		
contig_1	2524866	2525012	+	CNGMIB_02680	5.4	5.0		
contig_1	2529519	2530964	+	CNGMIB_02685	51.0	10.4	PF00350.29|Dynamin_N	PFAM:PF00350.29
contig_1	2530964	2531365	+	CNGMIB_02686	13.6	4.7		
contig_1	2531362	2531922	+	CNGMIB_02687	20.0	9.8		
contig_1	2531922	2533004	+	CNGMIB_02688	38.1	11.1		
contig_1	2533880	2534299	+	CNGMIB_02690	15.2	10.9	PF00436.31|SSB	PFAM:PF00436.31
contig_1	2538070	2538450	+	CNGMIB_02694	13.1	4.6		
contig_1	2538605	2539588	+	CNGMIB_02695	33.8	5.9	PF00381.24|PTS-HPr, PF00391.29|PEP-utilizers	PFAM:PF00381.24, PFAM:PF00391.29
contig_1	2539575	2540297	-	CNGMIB_02696	27.7	7.2		
contig_1	2540372	2541004	+	CNGMIB_02697	22.3	11.1		
contig_1	2541001	2542962	+	CNGMIB_02698	71.4	5.5		
contig_1	2543156	2545048	-	CNGMIB_02699	68.2	6.4	PF02754.22|CCG, PF02913.24|FAD-oxidase_C, PF13183.11|Fer4_8, PF13534.11|Fer4_17	PFAM:PF02754.22, PFAM:PF02913.24, PFAM:PF13183.11, PFAM:PF13534.11
contig_1	2545356	2545982	-	CNGMIB_02700	21.7	6.7	PF01565.28|FAD_binding_4	PFAM:PF01565.28
contig_1	2548517	2549362	+	CNGMIB_02703	31.2	8.8	PF03061.28|4HBT, PF13279.12|4HBT_2, PF20791.3|Acyl-ACP_TE_C	PFAM:PF03061.28, PFAM:PF13279.12, PFAM:PF20791.3, SO:0001217, UniRef:UniRef50_D7GCS3
contig_1	2552395	2554767	-	CNGMIB_02706	87.1	4.8	PF01433.26|Peptidase_M1, PF11838.14|ERAP1_C, PF17900.6|Peptidase_M1_N	PFAM:PF01433.26, PFAM:PF11838.14, PFAM:PF17900.6
contig_1	2560765	2560929	+	CNGMIB_02712	6.3	10.7	PF13384.12|HTH_23, PF13518.12|HTH_28, PF13542.12|HTH_Tnp_ISL3	PFAM:PF13384.12, PFAM:PF13518.12, PFAM:PF13542.12
contig_1	2561748	2562167	-	CNGMIB_02714	14.5	4.7		
contig_1	2562326	2563300	-	CNGMIB_02715	34.4	5.2		
contig_1	2563535	2563726	-	CNGMIB_02716	6.8	11.8		
contig_1	2563859	2564167	+	CNGMIB_02717	10.5	12.0		
